File Name,Extension,File Size (bytes),Duration,Bitrate,Bitrate _b/s,Video Format,Colour Primaries,Frame Width,Frame Height,Framerate,Framerate Dropframe,Framerate Mode,Scan Type,Scan Order,Pixel Aspect Ratio,Bit Depth,Audio Format,Channel(s),Channel Layout,Audio Bitrate,Audio Bitrate _b/s,Sampling Rate,Compression Mode
ダウンタウンのガキの使いやあらへんで!! 1995.05.14 第0274回 単行本出版記念・特別即売会 (インタレ保持) [H.264 640x480 24m10s],mp4,243580233,00:24:10.382,1343537,1 344 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.05.21 第0275回 山崎邦正企画会議 (インタレ保持) [H.264 640x480 23m42s],mp4,202095735,00:23:42.087,1136897,1 137 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.05.28 第0276回 マネージャー岡本また×2怒る!!(3)～人間大砲バナナ取り (インタレ保持) [H.264 640x480 23m36s],mp4,235785580,00:23:36.649,1331512,1 332 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.06.04 第0277回 ダウンタウン世界を釣る！(ブラックバスを釣る) [XviD 640x480 24m02s],avi,195539726,00:24:02.107,1084745,1 085 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.06.11 第0278回 第7回 大喜利大合戦!!(前編) (インタレ保持) [H.264 640x480 24m02s],mp4,197602071,00:24:02.808,1095653,1 096 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.06.18 第0279回 第7回 大喜利大合戦!!(後編) (インタレ保持) [H.264 640x480 24m02s],mp4,210304646,00:24:02.608,1166247,1 166 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.06.25 第0280回 世界のヘイポーお見合い(2) (インタレ保持) [H.264 640x480 24m01s],mp4,213016193,00:24:01.006,1182597,1 183 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.07.02 第0281回 目指せ頂上！炎のグリコ選手権!! (インタレ保持) [H.264 640x480 23m59s],mp4,236008288,00:23:59.605,1311517,1 312 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.07.09 第0282回 「もうかってるからお中元あげるわ」大作戦 (インタレ保持) [H.264 640x480 24m01s],mp4,217205952,00:24:01.440,1205494,1 205 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.07.16 第0283回 第11回 芸能人お前そうちゃうんかーグランプリ＆トーク [H.264 320x240 24m28s],mp4,167519296,00:24:28.400,912663,913 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,2,L R,128392,128 kb/s,24.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.07.23 第0284回 マネージャー岡本(4)沖縄で怒りまくり!! (インタレ保持) [H.264 640x480 23m57s],mp4,262926638,00:23:57.569,1463174,1 463 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.07.30 第0285回 山崎邦正危機一髪！(山崎ドッキリ) (インタレ保持) [H.264 640x480 24m03s],mp4,218239675,00:24:03.943,1209132,1 209 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.08.06 第0286回 1991～93交友録(総集編) (インタレ保持) [H.264 640x480 24m02s],mp4,234941016,00:24:02.708,1302778,1 303 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.08.20 第0287回 妖怪退治(2)～学校の妖怪たち (インタレ保持) [H.264 640x480 23m57s],mp4,231693160,00:23:57.803,1289151,1 289 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.08.27 第0288回 ジミー&山崎プレゼンツ ミュージカル・アドベンチャー'95 SUMMER 愛 [XviD 640x480 23m58s],avi,183179914,00:23:58.304,1018866,1 019 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.09.03 第0289回 今日我々は豚を食べる!! (インタレ保持) [H.264 640x480 23m58s],mp4,235564732,00:23:58.070,1310449,1 310 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.09.10 第0290回 接待企画・屋形船で芸者遊び!!(スタッフ女装(1)) (インタレ保持) [H.264 640x480 23m58s],mp4,232746926,00:23:58.504,1294383,1 294 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.09.17 第0291回 松本ドッキリ！尾行大作戦!! (インタレ保持) [H.264 640x480 24m01s],mp4,222036949,00:24:01.607,1232164,1 232 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.09.24 第0292回 マネージャー岡本また×4怒る!!(5)～闘魂振りこ岡本ボンバイエ (インタレ保持) [H.264 640x480 24m00s],mp4,233010068,00:24:00.472,1294076,1 294 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.10.01 第0293回 浜田雅功尾行大作戦!! (インタレ保持) [H.264 640x480 24m39s],mp4,239760284,00:24:39.979,1296020,1 296 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.10.08 第0294回 スタッフフリートーク鑑賞会 (インタレ保持) [H.264 640x480 24m08s],mp4,244906661,00:24:08.314,1352782,1 353 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.10.15 SP ※不完全※ 大喜利 まずいジュースプロジェクト 松ちゃん七変化 (インタレ保持) [H.264 640x480 49m27s],mp4,441776607,00:49:27.865,1190827,1 191 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63983,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.10.22 第0295回 ディスコクイーン(スタッフ女装(2)) (インタレ保持) [H.264 640x480 24m18s],mp4,253442082,00:24:18.924,1389748,1 390 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.10.29 第0296回 スタッフピアスでモテモテ大作戦!! (インタレ保持) [H.264 640x480 24m09s],mp4,239325095,00:24:09.949,1320461,1 320 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.11.05 第0297回 七変化(1) 山崎邦正七変化!! (インタレ保持) [H.264 640x480 24m10s],mp4,219709261,00:24:10.015,1212176,1 212 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.11.12 第0298回 松本VS浜田100本勝負 (インタレ保持) [H.264 640x480 24m03s],mp4,253138733,00:24:03.909,1402519,1 403 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.11.19 第0299回 1994「ガキつか」交友録 [DivX502 640x480 23m41s],avi,184444320,00:23:41.832,1037784,1 038 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.11.26 第0300回 七変化(2) 菅プロデューサー七変化 (インタレ保持) [H.264 640x480 24m09s],mp4,206947060,00:24:09.982,1141791,1 142 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.11.26 第0300回 七変化(2) 菅プロデューサー七変化 [XviD 640x480 24m09s],avi,186945716,00:24:09.960,1031453,1 031 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.12.03 第0301回 フィーリングカップル 5vs5 [XviD 640x480 24m03s],avi,202879442,00:24:03.709,1124212,1 124 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.12.10 第0302回 紅白どっちが勝つねん!! (第6回) [XviD 640x480 24m09s],avi,245345804,00:24:09.281,1354304,1 354 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.12.17 第0303回 1995.年度第１回ガキデミー賞授賞式 [H.264 640x480 24m01s],mp4,192466878,00:24:01.280,1068311,1 068 kb/s,AVC,,640,480,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,63992,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1995.12.29 SP ※不完全※ スペシャルin香港 (インタレ保持) [H.264 640x480 1h16m21s],mp4,933793481,01:16:21.510,1630543,1 631 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63983,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.01.07 第0304回 松本ＶＳ浜田３本勝負！(と見せかけて大爆発) [XviD 640x480 24m23s],avi,276947378,00:24:23.596,1513791,1 514 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.01.14 第0305回 新春特別企画’95年好視聴率祭り!! [DivXα(CoreBurn) 640x480 24m24s],avi,194105720,00:24:24.840,1060079,1 060 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,48000,48.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.01.21 第0306回 ザ・シェフ坂本D (インタレ保持) [H.264 640x480 24m24s],mp4,259343971,00:24:24.063,1417119,1 417 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.01.28 第0307回 ヘタレ山崎決死のバトル大作戦!! (インタレ保持) [H.264 640x480 24m23s],mp4,321259548,00:24:23.929,1755602,1 756 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.02.04 第0308回 現代社会を斬る①おたまかけの考察 (インタレ保持) [H.264 640x480 24m25s],mp4,297494127,00:24:25.030,1624508,1 625 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.02.11 第0309回 現代社会を斬る②車止めの考察 (インタレ保持) [H.264 640x480 24m19s],mp4,302647608,00:24:19.325,1659110,1 659 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.02.18 第0310回 現代社会を斬る③出前のおっさん検証 (インタレ保持) [H.264 640x480 24m24s],mp4,304399527,00:24:24.029,1663352,1 663 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.02.25 第0311回 さようならジミー大西スペシャル [H.264 320x240 24m14s],mp4,140002488,00:24:14.683,769941,770 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,2,L R,128248,128 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.03.03 第0312回 七変化(3) つっつん八変化 (インタレ保持) [H.264 640x480 24m23s],mp4,279656672,00:24:23.996,1528183,1 528 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.03.10 第0313回 ブリーフの貴公子マネージャー岡本また×6怒る!! (インタレ保持) [H.264 640x480 24m24s],mp4,297291668,00:24:24.997,1623439,1 623 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.03.17 第0314回 未公開トーク集 (インタレ保持) [H.264 640x480 24m04s],mp4,272557627,00:24:04.944,1509028,1 509 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.03.24 第0315回 山崎くんの家探し (インタレ保持) [H.264 640x480 24m03s],mp4,283415735,00:24:03.943,1570232,1 570 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.04.07 第0316回 浜田に役者根性はあるのか (インタレ保持) [H.264 640x480 24m09s],mp4,245545801,00:24:09.982,1354752,1 355 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.04.14 第0317回 持ち込み企画 山崎は伝説のスーパーよごれになれるのか！？ (インタレ保持) [H.264 640x480 24m07s],mp4,307642801,00:24:07.513,1700256,1 700 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.04.21 第0318回 芸能界ババぬき選手権!! (インタレ保持) [H.264 640x480 24m09s],mp4,299055511,00:24:09.815,1650172,1 650 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.04.28 第0319回 緊急企画 プロデューサー菅ちゃん尾行大作戦!! [XviD 640x480 24m04s],avi,268020674,00:24:04.677,1484183,1 484 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.05.05 第0320回 輝け！春のげい能人野球大会!! [XviD 640x480 24m09s],avi,288143668,00:24:09.515,1590290,1 590 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.05.12 第0321回 松本VS浜田100本勝負(2) [XviD 640x480 24m08s],avi,244742574,00:24:08.080,1352094,1 352 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.05.19 第0322回 山崎スーパーよごれ第2弾 ある人に大奉仕!! (インタレ保持) [H.264 640x480 24m07s],mp4,271002545,00:24:07.579,1497687,1 498 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.05.26 第0323回 世界のヘイポー3度目のお見合い 素人4人編 [XviD 640x480 24m04s],avi,239217954,00:24:04.343,1324992,1 325 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.06.02 第0324回 祝1.2フィニッシュ チキチキダウンタウンプレゼンツ当たって砕けろ10万円!! (インタレ保持) [H.264 640x480 24m08s],mp4,340353883,00:24:08.814,1879352,1 879 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.06.09 第0325回 (HALF)　七変化  中村プロデューサー,mpg,73396228,00:07:56.865,1231312,1 231 kb/s,MPEG Video,,352,240,29.970,(30000/1001),,Progressive,,1.485,8 bits,MPEG Audio,2,,192000,192 kb/s,44.1 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.06.09 第0325回 七変化(4) 中村プロデューサー七変化!! (インタレ保持) [H.264 640x480 24m09s],mp4,337495369,00:24:09.882,1862195,1 862 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.06.16 第0326回 芸能人むかし話公演会!! [XviD 640x480 23m49s],avi,230177978,00:23:49.094,1288525,1 289 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.06.23 第0327回 緊急特別企画 松本人志 現代社会を斬る!!考察特集 [H.264 320x240 23m55s],mp4,94117855,00:23:55.200,524626,525 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,63992,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.06.30 第0328回 山崎プレゼンツ チキチキパーフェクトお絵かき (インタレ保持) [H.264 640x480 24m09s],mp4,263428266,00:24:09.949,1453448,1 453 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.07.07 第0329回 第2回芸能人釣り選手権!! [H.264 320x240 24m24s],mp4,148575970,00:24:24.000,811891,812 kb/s,AVC,,320,240,29.970,(29970/1000),VFR,Progressive,,1.000,8 bits,AAC,1,C,121728,122 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.07.14 第0330回 ブリーフの貴公子マネージャー岡本また×7怒る (インタレ保持) [H.264 640x480 24m04s],mp4,273563298,00:24:04.677,1514876,1 515 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.07.28 第0331回 アイスコーヒーはどこまでアイスコーヒーなのか！？アイスコーヒーの限界に迫る!! (インタレ保持) [H.264 640x480 24m25s],mp4,266029838,00:24:25.030,1452693,1 453 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63982,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.08.04 第0332回 祝アトランタオリンピック 第４回 世界のヘイポーお見合い [XviD 640x480 24m23s],avi,270949566,00:24:23.295,1481312,1 481 kb/s,MPEG-4 Visual,,640,480,29.970,(30000/1001),,Progressive,,1.000,8 bits,MPEG Audio,1,,64000,64.0 kb/s,48.0 kHz,Lossy
ダウンタウンのガキの使いやあらへんで!! 1996.08.11 第0333回 納涼!さぶさぶコンテスト!! (インタレ保持) [H.264 640x480 23m59s],mp4,285749896,00:23:59.171,1588414,1 588 kb/s,AVC,BT.601 NTSC,640,480,29.970,(30000/1001),CFR,MBAFF,TFF,1.000,8 bits,AAC,1,C,63981,64.0 kb/s,48.0 kHz,Lossy
