cctid,show_id,show,show_ja,date,episode,segment,name_ja,description_ja,metadata,playlist,subbed,ccturl
gakinotsukai_20160313_1296_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-03-13,1296,0,アイツの事を1番理解しているのは俺だ! どうせお前こんなん好きなんやろ? 選手権〜!!（中村玉緒編）,今週のガキの使いは、どうせお前こんなん好きなんやろ選手権！中村玉緒編。メンバーが自分のセンスだけでゲストの気に入るであろう物を買ってきて、もらった側が気に入った順に順位をつける人気シリーズ企画。今回はシリーズ最年長ゲストの中村玉緒。会うときは着物がほとんどで普段着のイメージがなく皆一様に頭を悩ませる。そしてプレゼン後の天然リアクションでも全員爆笑！このシリーズ苦手のココリコ、方正にも大逆転劇が！？,"{""opening_jp"":""なし""}",,,https://chikichiki.tube/gakinotsukai/video/1296-1-ja
gakinotsukai_20160320_1297_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-03-20,1297,0,いきなり日本舞踊選手権〜!!,今週のガキの使いは、いきなり日本舞踊選手権！知識、経験ともにほぼゼロの日本舞踊を演目名から想像して自分流に舞ってその上手さを競う企画。メイクも自分で施すのだが、やり方が分からずとんでもない顔に仕上がってしまう者も。肝心の舞も本人たちは真剣でできていると思っていても、足取りがおかしかったり、腹のたつ表情だったり、小道具の使い方がおかしかったりと皆一様に突っ込みどころが満載！抱腹絶倒の奇妙な舞の連続！,"{""opening_jp"":""なし""}",,True,https://chikichiki.tube/gakinotsukai/video/1297-1-en
gakinotsukai_20160327_1298_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-03-27,1298,0,第3回 喜伸VS大沼の泥仕合対決を見てみよう〜!!,,"{""opening_jp"":""なし""}",,,https://chikichiki.tube/gakinotsukai/video/1298-1-ja
gakinotsukai_20160403_1299_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-04-03,1299,0,ハリウッドザコシショウ 七変化〜!!,今週のガキの使いはハリウッドザコシショウの七変化！毎回名だたる芸人が超ド緊張状態でやってくるこの企画に、今年のＲ－１グランプリを制覇して勢いに乗るハリウッドザコシショウが登場！ネタもＲ－１の勢いそのままに、叫ぶ！走る！飛ぶ！笑わなかったとしても続ける！間近でやられたダウンタウンもその迫力にＫＯ！？言葉では言い表せない世界観はまさにハリウッド！一度ハマれば病みつきな驚愕ザコシワールドをご堪能下さい！,"{""opening_jp"":""なし""}",Shichi Henge,True,https://chikichiki.tube/gakinotsukai/video/1299-1-en
gakinotsukai_20160410_1300_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-04-10,1300,0,放送1300回記念企画　名曲を口ぱくで熱唱 帰ってきた 夜の口ぱくヒットスタジオ,今週のガキの使いは、帰ってきた夜の口パクヒットスタジオ！板尾が目をつけ一大ブームとなった前代未聞な口パクでの歌謡祭。そのクオリティに磨きがかかり、満を持しての再登場！浜田があの最長1位記録の名曲を哀愁たっぷりに口パクし、松本＆田中があの超大ヒット女性デュオをかわいく口パク、方正は歌姫の魂が乗り移ったかのような口パク、そして王者ガースーの3連覇がかかった気合の口パクも！豪華口パクの宴で大盛り上がり！,"{""opening_jp"":""なし""}",Itaos Lip-sync Song Show,True,https://chikichiki.tube/gakinotsukai/video/1300-1-en
gakinotsukai_20160417_1301_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-04-17,1301,0,5人の気持ちは揃うのか!? スマホ無しで待ち合わせ（前編）,,"{""opening_jp"":""なし""}",Rendezvous Game,True,https://chikichiki.tube/gakinotsukai/video/1301-1-en
gakinotsukai_20160424_1302_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-04-24,1302,0,いつになったら会える？スマホ無しで待ち合わせ 完結編！（後編）,今週のガキの使いは、いつになったら出会える？スマホ無しで待ち合わせ完結編！先週から〇〇と言えば？のお題で待ち合わせをしてはバラバラの場所に行ってしまっていた各メンバー。５人がそろうまで終われないというルールのもと、思い出の場所、某有名チェーン店など一致しそうで一致しないお題に大苦戦！そんな中、毎回見当違いの場所へ行き足並みを乱すメンバーの出現で怒り爆発！果たして感動のフィナーレは迎えられるのか！？,"{""opening_jp"":""なし""}",Rendezvous Game,True,https://chikichiki.tube/gakinotsukai/video/1302-1-en
gakinotsukai_20160501_1303_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-05-01,1303,0,お題を使って怖がらせろ! 即興! 怪談噺 旅館,今週のガキの使いは、『即興！怪談話旅館』薄気味悪いおんぼろ旅館に集まった５人。田中からある遊びが提案される。それは２枚のカードを引いてそれぞれに書かれているワードを使って即興で怖い話を完成させるというもの。なかには怪談には違和感のあるワードも存在し、怖い雰囲気を出して話し始めるも途中で辻褄が合わなくなりクスクスと笑いが起こる者も。そして各自が試行錯誤して話すなか、松本が超恥ずかしい失態をさらす！？,"{""opening_jp"":""なし""}",,True,https://chikichiki.tube/gakinotsukai/video/1303-1-en
gakinotsukai_20160508_1304_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-05-08,1304,0,羽田圭介完全プロデュース! 僕のノンフィクション カルタ争奪戦〜!!,今週のガキの使いは、羽田圭介プロデュースカルタ争奪戦！絵札も読み札もゲスト自らが作成したカルタをメンバーが奪い合うこの企画に芥川賞作家の羽田圭介が登場！現在そのニヒルなキャラクターでお茶の間を賑わせている彼が世の中に対する不満や芸能界における自分のスタンスなどをぶっちゃける！更にはダウンタウンへの批評も飛び出し一同興味津々で大盛り上がり！カルタの小競り合いも巻き起こり濃密ノンフィクションな３０分！,"{""opening_jp"":""なし""}",,,https://chikichiki.tube/gakinotsukai/video/1304-1-ja
gakinotsukai_20160515_1305_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-05-15,1305,0,祝53歳! 浜田雅功ふざけんなよ誕生日会〜!!,今週のガキの使いは『祝５３歳！浜田雅功ふざけんなよ誕生日会！』５月１１日で５３歳となった浜田。メンバーで誕生日会を開き、お祝いするふりをして、こっそり口癖である「ふざけんなよ」という単語を何回引き出せるかに挑戦！メンバーやゲストそれぞれ、浜田が「ふざけんなよ！」と言うであろうプレゼントを持ち寄る。好きなモノやＨな趣味をいじった思わず苦笑いする“ふざけんなよ“なプレゼントが続々！波乱含みの誕生日会！,"{""opening_jp"":""なし""}",,,https://chikichiki.tube/gakinotsukai/video/1305-1-ja
gakinotsukai_20160522_1306_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-05-22,1306,0,この一口に命をかけろ 賞金10万円争奪！ききトマトジュース〜!!,今週のガキの使いは、約９ヶ月ぶり“きき”シリーズからトマトジュースに挑戦！あまりに悪いここ最近の正解率を考慮して１２種類から１０種類へと難易度が緩和され、さらに味の差も意外と明確なために賞金獲得への期待が膨らむ。しかし、一同総ツッコミの方正の老化現象やついつい出てしまう遠藤のおふざけ＆トマト嫌いの浜田の謎リアクションなどやはり一筋縄ではいかない様子。そして松本に起きた腰を抜かすほどの大事件とは！？,"{""opening_jp"":""なし""}",Kiki,True,https://chikichiki.tube/gakinotsukai/video/1306-1-en
gakinotsukai_20160529_1307_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-05-29,1307,0,徹底検証！有名人に会うまでぶらりし続けましょう!! 下北沢編,今週のガキの使いは、有名人に会うまでぶらりし続けましょう～下北沢編！前回は駒沢で見事佐藤蛾次郎を見つけた一同。今回はサブカルの聖地でミュージシャンや俳優も多く目撃されている下北沢での挑戦。５人も若い頃はよく訪れていたようで思い出話に花が咲くものの、捜索の方はおしゃれに着飾った一般の方との見分けがつかず難航。そして休憩中に方正と遠藤がとんでもない失言をする。こんな調子で果たして有名人は見つかるのか？,"{""opening_jp"":""なし""}",,,https://chikichiki.tube/gakinotsukai/video/1307-1-ja
gakinotsukai_20160605_1308_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-06-05,1308,0,声を出さずバツに耐えろ サイレント図書館 ゲスト：東幹久（前編）,今週のガキの使いは、サイレント図書館！図書館に集まった一同がカードを引いて当たった人がつらい罰を受けるも、図書館なので声は我慢しなければならない。その特異さから海外にまで反響が及んだこの企画が今宵８年ぶりに復活！ゲストに東幹久を迎え、肉体的にも精神的にも過去最大級のつらさを誇るバツを用意！緊張感ただよう静寂の中でバツが執行され、その予想外のリアクションで笑い声もダダ漏れ！注意のしぃ～がこだまする！,"{""opening_jp"":""なし""}",Silent Library,True,https://chikichiki.tube/gakinotsukai/video/1308-1-en
gakinotsukai_20160612_1309_0,gakinotsukai,Gaki no Tsukai,ダウンタウンのガキの使いやあらへんで!!,2016-06-12,1309,0,もはや絶叫不可避!?サイレント図書館 完結編!（後編）& 即興! 怪談噺 旅館 未公開シーン,今週のガキの使いは、もはや絶叫不可避！？サイレント図書館完結編！先週より一同に肉体的、精神的苦痛を与え続けている恐怖バツの数々。なかでも信じられない引きの強さでダントツのバツ数を誇る東幹久に今週更なる受難が！経験したことのないバツにビビりまくり＆謎の仕掛けバツで放送コードギリギリリアクション！そして最後に全員が拒絶反応を示す超精神的バツで超緊張のカード引き！静かな図書館に絶叫とえづく声が響き渡る！,"{""opening_jp"":""なし""}",Silent Library,True,https://chikichiki.tube/gakinotsukai/video/1309-1-en
